relative_path,top_level_group,suffix,size_bytes,sha256,directly_used,direct_use_label
Littérature/_La théorie hayékienne de l'ordre auto-organisé du marché - la main invisible.pdf,Littérature,.pdf,1920179,5bb61678332ba415e62a5419e32250aa5fc66e20caac5cf4487cc3fd5ecef320,0,
Littérature/_Legal Protection for Consumers Who Buy and Sell Used Goods on facebook.pdf,Littérature,.pdf,661200,ec8a41f7e2b4d05eaa9f0407956049e8b775fcd921f948888650bfbc953e1824,0,
Littérature/_Leukfeldt2017_Article_OrganisedCybercrimeOrCybercrim.pdf,Littérature,.pdf,342289,c5ad6c1e289896826d646d73c37df202218f910c99f1188b2798f2ce4909be30,0,
Littérature/_Mitigating Malvertising Threats- An Exploration of Machine Learning Classification Algorithms for Effective Detection.pdf,Littérature,.pdf,658961,09f1cddbf649bb712eac527ea705b09211932a36cbfe93528a0799b2c9dafd84,0,
Littérature/_Mobile money fraud detection using data analysis and visualization techniques.pdf,Littérature,.pdf,1223458,a29ad37f8b2882a2eaa911afa66f75eafed08aa2073141f6a543acd852cb408d,0,
Littérature/_Moneymules.pdf,Littérature,.pdf,5068310,5182495e33bd57ab4f4e3be2632a3381ecea844094f70960df48ec9444891ac7,0,
Littérature/_Mule Financière EUROPOL.pdf,Littérature,.pdf,4057413,96ff15f0863df8f659c9980d38a6d8a1ec3b20b851635057dc773c08c0128fac,0,
"Littérature/_Mules financières  profils, recrutement et rôles de facilitateur pour les escroqueries aux fausses annonces.pdf",Littérature,.pdf,450830,44b63a9c5afe7148af6cbad3f1c2e3e08b64fca10abe5635ffd2380bec4f8313,0,
Littérature/_Online Recruitment Fraud (ORF) Detection Using Deep Learning Approaches.pdf,Littérature,.pdf,2039574,5b5a34bee25c6ff932ec11b0e48a1b783fbc54b5e83ffb5d10241d47f6272d40,0,
"Littérature/_Online shopping, Cyber frauds and Fraud prevention Strategies.pdf",Littérature,.pdf,581985,8e56464d85b65bf5cf5538f4eceaa35b8415e3f95b4f0f5838bbc1b39399a834,0,
Littérature/_Payne2020_ReferenceWorkEntry_DefiningCybercrime.pdf,Littérature,.pdf,305488,9af3a1d5e8d08dec7c5b84d64b97bc5e96c89b3f72ec04516dbf8825dcf61f7f,0,
Littérature/_Rossy et Borisova 2020.pdf,Littérature,.pdf,401541,20ff9b88f8f5a429cfeb1d26cbf0b0792fe2308be1ad06cdde724b05009a06bc,0,
Littérature/_Spam Review Detection Using Deep Learning.pdf,Littérature,.pdf,507603,8d5bf5baa1cf3eed1138b1bd1319d1339c0bed5f9b8c3dde5664dce624c06424,0,
Littérature/_Spam review detection using LSTM autoencoder an unsupervised approach.pdf,Littérature,.pdf,1794942,7c952d754f69b8ab50966fc032490807dab5b7606a889e9f8b1d79f4c3c0b504,0,
Littérature/_The money mule red flags in anti-money laundering transaction monitoring investigation.pdf,Littérature,.pdf,413012,625b6d02ba72fd72129c51e5b697a6c71a9064c7940be3eb0a83197bb8838742,0,
"Littérature/_Trust, Privacy, and Safety Factors Associated with Decision making in p2p markets based on social networks.pdf",Littérature,.pdf,3302012,25122726efe0d52c9d110e3f7b10d0d3f71fa5895d14f4a5883d8ec130613e3c,0,
Littérature/_Usage d'internet des jeunes ivoirien a abidjan - une étude comparative des communes de koumassi et de cocody.pdf,Littérature,.pdf,1262233,93810be0c5cc28461efacb6b49682fcc04475560eee30bf0fb2acffd31b7a2a9,0,
Littérature/_Using forensic intelligence to combat serial and organized violent crimes.pdf,Littérature,.pdf,189860,f72fb5317c2f5284de3e2e523a7f0f9fcf7b57e9607de812c645846fd609eb42,0,
Littérature/_Wall_The internet as a conduit for criminal activity.pdf,Littérature,.pdf,615257,1deb8dbd16dae6f677a4231686883613b5ef7f3ca372b80ab254326f2560a3a3,0,
Littérature/_Wenn aus einem Opfer eines romance scams ein money mule wird.pdf,Littérature,.pdf,380688,eacdda603afed7da558829b03f60468d1c6159889e70d6be6cf407a4aed9b41e,0,
Littérature/_cinq-vignettes-cliniques-sur-la-cybercriminalite-juvenile-en-cote-divoire-profil-psychopathologique.pdf,Littérature,.pdf,121184,42f048c1a5bc720903b2907eb23ce0f716c85835acf7f38717bbc604db5dbfff,0,
Littérature/_online consumer review spam detection based on reinforcement learning and neural network.pdf,Littérature,.pdf,738375,3fc020bea20f67aef4b05ded780fcb4e16031ebd067f8f56903a116bb30d4ae0,0,
Littérature/revue de littérature redaction.odt,Littérature,.odt,61337,6a84d995e680c63a4186a3c9a2c5c88fc3bd6dc53c5e16a68dbe9dff88b64775,0,
Littérature/revue de littérature.odt,Littérature,.odt,174630,43e6e93b9d7c5a40db5e7eae09fd2da20e0797fc2fe68ad7dc6aab2f84f84f5e,0,
Littérature/revue de littérature.pdf,Littérature,.pdf,328148,8df0582a902e0f8d4f9ec5b2b65f191114e253275563ac64195e0766688286e6,0,
Master.pdf,Master.pdf,.pdf,2850627,99d09b4b0831afe4d285a3b1c5d9c16bd2be6c9119c03d7b6c77967508814a50,0,
Master_LCE_David-Graz.pdf,Master_LCE_David-Graz.pdf,.pdf,2846969,5efbd8658880a25d050a6232546a2d4c48b6b7767d44d552c7f8ed5cf0ce8b8c,1,thesis
Master_LCE_ILCE.pdf,Master_LCE_ILCE.pdf,.pdf,1906592,d34117d7d5a30c916d2b1c0bf40349dbccadb4e26a1f1db5f3f523fbc51c0aaf,0,
Master_LCE_Soutenance_David-Graz-print.pdf,Master_LCE_Soutenance_David-Graz-print.pdf,.pdf,655775,9459dc8a8d30ae54bce693d57b8cb6e522c87b49e9a84ea8d459e419a2895f36,0,
Master_LCE_Soutenance_David-Graz.odp,Master_LCE_Soutenance_David-Graz.odp,.odp,2037001,457c33c73ba46567045601152cee12c69c136d775ff59d927dbcb048c7225d45,0,
Master_LCE_Soutenance_David-Graz.pdf,Master_LCE_Soutenance_David-Graz.pdf,.pdf,1136022,f2b54b9107819349637ff02d06bb1a4e2a43e1f598cc299b6d689a564c4f6792,1,slides
Master_LCE_Soutenance_text.pdf,Master_LCE_Soutenance_text.pdf,.pdf,104042,cf57901bf820290b2a022221e36715d12ef8fbf2be9fec58ddde4033c5363aa1,0,
Master_Project.pdf,Master_Project.pdf,.pdf,1914223,71d4093516ce533f9229949ad15e76491ac81323a4a74d54082c7a03651be9e1,0,
Master_Project_Lecture_2.pdf,Master_Project_Lecture_2.pdf,.pdf,1911089,42845e05bea361590cd7faf44e6d218a09c0503f3cec5b0b5aa73cbf02927cc0,0,
Master_Project_Print_1.pdf,Master_Project_Print_1.pdf,.pdf,843893,71aa646a302a454212f6a1176a7bee3c3e1584c7a07a9081d0987673feeafc88,0,
Master_Project_Print_2.pdf,Master_Project_Print_2.pdf,.pdf,1913693,9c73a0087d358902a524e0c334942399420492b1ca0956b36776e5bcb59f0738,0,
Methodologie/Processus intégré d'appréciation qualitative et quantitative.odt,Methodologie,.odt,38670,d9169c5a4436e9e8f5c813cb6b458488c811fe4c9bee7e42dba2cc761b071367,0,
Methodologie/Processus intégré d'appréciation qualitative et quantitative.pdf,Methodologie,.pdf,70469,54c5ba2f1a33cd362774dee606379b08f84afe7be296b97e62271d702b37ecf6,0,
Nombre_de_mots.png,Nombre_de_mots.png,.png,9737,9a7527ef017763329745bd52b9766cd288302855b03d1a9d2ae1a1ed636bc940,0,
Page de titre.pdf,Page de titre.pdf,.pdf,844216,c679e50210eb1517775d23b2bfe518e60ae801ff1cbc9041762a1d3266fe1a4c,0,
Processus d'élaboration des savoirs.graphml,Processus d'élaboration des savoirs.graphml,.graphml,81386,e425932a8ac4f33e4501fa9bf024b130bf30662851907dc0f95fd03addf03317,0,
Processus d'élaboration des savoirs.jpg,Processus d'élaboration des savoirs.jpg,.jpg,127073,0f889489aec4131f9cd7b9305f6ba7ffd363d3645436e4301de8873bc544cbba,0,
Schéma synthétique.graphml,Schéma synthétique.graphml,.graphml,85076,dd3a63fc548893d19443ef582e50e517a17e70a9b97679fade606917d0a017f8,0,
Schéma synthétique.jpg,Schéma synthétique.jpg,.jpg,154233,f0f8ae969282355d3c1b13a51bd1bd074bd6d49ed8b3facb7a7e3395bc118977,0,
Scripts/1_data_cleaner.py,Scripts,.py,2917,58255bdd60981751443a27fb68219f9831a005bfffa1bb26079763b9660d9cd0,0,
Scripts/2_data_parser.py,Scripts,.py,11860,69f47b10aedf1c1829680846de9f7ee45438cdf0d046f84a7abe419579df7c26,0,
Scripts/3_data_statistiques.py,Scripts,.py,7933,ce082a1b911ef061c86a69a94101b30b4dc00ed443424069f791a9ec4be4d9e1,0,
Scripts/3_rapport_de_performance.py,Scripts,.py,4778,49df9b3046237bbe184c579bdab65d30e2383f749d65d329d8d5207c457caf29,0,
Scripts/4_cluster.py,Scripts,.py,2728,1a153adaea9d6767ba7c41834e0a4815fd6fe3113b0c2b75e909b0fc3fb3f455,0,
Scripts/5_detect_fraud_supervised.py,Scripts,.py,10790,9edb67bc28057864e31bd70b37bc444296118e0ba65a30359699dc061847c300,0,
Scripts/6_detect_fraud_non-supervised.py,Scripts,.py,6893,87914d181a13477035953d760fd53ff74521d6087fbc73047acfe4b89b019d0f,0,
Scripts/Article.py,Scripts,.py,4123,414310943a8213469a34eebf816609bf165764b1322ea8b12419bc726fa62e63,0,
Scripts/ILCE_etude_de_cas/ILCE_etude_de_cas.csv,Scripts,.csv,208034,b69d9a25b8a705643efbb8f3038ac7aa971b10cd81991af6946823078bf0d79e,1,theory_dataset
Scripts/ILCE_etude_de_cas/ILCE_etude_de_cas_1.csv,Scripts,.csv,208034,b69d9a25b8a705643efbb8f3038ac7aa971b10cd81991af6946823078bf0d79e,0,
Scripts/ILCE_etude_de_cas/ILCE_etude_de_cas_statistics_with_anomalies.csv,Scripts,.csv,229778,0b08affc038da6d4151e34e9f1e496b305abdc4f7171fbf72b9aab17dc0b6f9e,0,
Scripts/ILCE_etude_de_cas/ILCE_fausses_petites_annonces_data_cluster_plot.png,Scripts,.png,81252,723c7b7f27bb1fe9fd89dcf267efc68cb992b95e0324eed4981ba733ca9ee0a0,0,
Scripts/ILCE_etude_de_cas/ILCE_fausses_petites_annonces_data_cluster_stats.csv,Scripts,.csv,239,dcd50533649d17e3e3a33a564048070ff9fb2a8af99b125a17e98c8132f3a787,0,
Scripts/ILCE_etude_de_cas/ILCE_fausses_petites_annonces_data_clustered.csv,Scripts,.csv,210383,498a0b148022d74ac5ebceeb2bc975efdf6794af3b48cdc06d9fc27aa89ab6fe,0,
Scripts/ILCE_etude_de_cas/KNN_confusion_matrix.png,Scripts,.png,18540,c8bacef4c0e88cc2e7e6ae46356393d4282fa077cc2c9b7f0c067c2d2367ddf7,0,
Scripts/ILCE_etude_de_cas/KNN_roc_curve.png,Scripts,.png,45057,34eb46852449c3715c9a8fef4640955e88dfb005506e2ee028af64bf37670f80,0,
Scripts/ILCE_etude_de_cas/Random Forest_confusion_matrix.png,Scripts,.png,20311,9b3fc559c28815d5cb59a6829cf30b39f315464079c3bdc9f9f2796262159236,0,
Scripts/ILCE_etude_de_cas/Random Forest_roc_curve.png,Scripts,.png,39631,43ae0f807b54c8402fc1a9cc60b923765ae6a1138b28343ea9ca3d18f01a4845,0,
Scripts/ILCE_etude_de_cas/annonces_exploratoires.csv,Scripts,.csv,208034,bd3c7de9894be82bbd29076f102ec4843cf8ac464844fc8cd8a54c9c6f497efa,0,
Scripts/ILCE_etude_de_cas/annonces_statistics.csv,Scripts,.csv,233765,099ef190c3e07a32e9ea80a2faf36bcb660d6a9a308b3696062e80cf0883695f,0,
Scripts/ILCE_etude_de_cas/courbe_ROC.png,Scripts,.png,32503,854587cf21c52a1f5d310fe460b1f8f345fbe594c36a6623ee9195f5196ab00e,0,
Scripts/ILCE_etude_de_cas/f1_score.png,Scripts,.png,15678,47c0e25d4eea9b5e2392b980e5c23a492ae7f16a0c823c0a61b52e5aa4bd2a3e,0,
Scripts/ILCE_etude_de_cas/fausses_petites_annonces_best_model_rf.pkl,Scripts,.pkl,4541225,8996915cff87736a79f51f11319c89a6b6c02207aa38d91c7349251e6c20a76c,0,
Scripts/ILCE_etude_de_cas/fausses_petites_annonces_preprocessing_pipeline.pkl,Scripts,.pkl,1566,fa9a48ef99922a6fa77c395b9c885bb1dcde272d97f4c9cbfbdd28b2b137736c,0,
Scripts/ILCE_etude_de_cas/feature_importances.png,Scripts,.png,22297,7e9aece8b5373b211080b2388ec8c633a2f5d67a19fed9408a18c27a32b3fdac,0,
Scripts/ILCE_etude_de_cas/importances_caracteristiques.png,Scripts,.png,28791,7e92ad197bd988fbafb4c160ed6fb94060448af79b711145a4febda80f3098b4,0,
Scripts/ILCE_etude_de_cas/matrice_de_confusion.png,Scripts,.png,13412,342eb9270862eca94c6d95330d21497b8a6835d0f81c075a86939995e2939b84,0,
Scripts/ILCE_etude_de_cas/sc_annonces_stats.py,Scripts,.py,11726,0db435d74ff20a1808f227c6dc71ce8e31e1ac29434769bfe1882f1b133272cf,0,
Scripts/ILCE_etude_de_cas/sc_cluster.py,Scripts,.py,2711,9f714e62dd271c4c4937ac2bc451679fd84dc09bcab19c1f024d6f56a7a2b731,0,
Scripts/ILCE_etude_de_cas/sc_non-supervised.py,Scripts,.py,6839,3f02681f8b4e5c926df828993c7e59adde5164eb67d6a5b70789cc122c47c0ec,0,
Scripts/ILCE_etude_de_cas/sc_random_forest.py,Scripts,.py,10128,072954b8629f066dd97aad7bb029b62bebd0e02ec311b9a1523938c5a90e26fe,1,theory_script
Scripts/ILCE_etude_de_cas/sc_stats.py,Scripts,.py,4998,a6bcc5f331df606e9c43d776067555f7ad10b1e0cc8cea73a50f9553bd452fae,0,
Scripts/ILCE_etude_de_cas/sc_supervised.py,Scripts,.py,10777,6b4519ffc16d19eb4b24fe02c8e3c62111bcc2a095db570a6dcaa83142d65bfb,0,
Scripts/ILCE_etude_de_cas/top_importances_caracteristiques.png,Scripts,.png,23209,970b88f282bf97eae8420f95fb6d6abb57172deb50dd7e3fad7b59608177e589,0,
Scripts/ILCE_fausses_petites_annonces/ILCE_fausses_petites_annonces.csv,Scripts,.csv,679196,a21ef26040bed24248a1144bacebd2888136df319633f513fb530e76b45a3d47,0,
Scripts/ILCE_fausses_petites_annonces/ILCE_fausses_petites_annonces_1.csv,Scripts,.csv,679196,57e7fa7b5aae45e9d9a53b8b69d208b1575b91e471abe01cd452340c3ee93b56,0,
Scripts/ILCE_fausses_petites_annonces/annonces_data.csv,Scripts,.csv,668577,79d2bef235c41906a0d2100ae6c5adafeaf9723069c1313ca45034ea9fc264cd,0,
Scripts/ILCE_fausses_petites_annonces/annonces_scraped.csv,Scripts,.csv,647376,afe9df38cf233eaf94156973f28fec45d129e168b5d4b37aa40364161ffb1182,0,
Scripts/ILCE_fausses_petites_annonces/annonces_statistics.csv,Scripts,.csv,830195,99d2c3315f029b4c0781ec9d8ebfc0046b8087296ee1c2330c609fc34304472e,0,
Scripts/ILCE_fausses_petites_annonces/annonces_stats.py,Scripts,.py,11722,5d7fa8499dbff07947292932cb7907aa0f1a5ff6aff6d59e0dda59f7a66bcd55,0,
Scripts/ILCE_fausses_petites_annonces/cluster.py,Scripts,.py,2711,9f714e62dd271c4c4937ac2bc451679fd84dc09bcab19c1f024d6f56a7a2b731,0,
Scripts/ILCE_fausses_petites_annonces/courbe_ROC.png,Scripts,.png,31794,1ce95ad7fb5ac59efce35532b0dcb3dd6708303ec31eec10785766384a0f5c32,0,
Scripts/ILCE_fausses_petites_annonces/f1_score.png,Scripts,.png,15678,1c3cea06491c5453a968b5b901b33a68c5ece0e5c6dfe73d90ed8dde905139e4,0,
Scripts/ILCE_fausses_petites_annonces/importances_caracteristiques.png,Scripts,.png,27640,021165ef33256ecca6bdd0ae09e0af0cd1f1daad61d28de02ad3ecd1e30daa59,0,
Scripts/ILCE_fausses_petites_annonces/matrice_de_confusion.png,Scripts,.png,14134,af2d0c814ea1dc8a0fc6c36a221ad8e66f332d339a6c7b4c4bdcb93e96e723a8,0,
Scripts/ILCE_fausses_petites_annonces/mysql_data.csv,Scripts,.csv,679196,503966fc70b213adc57b557757927eac058198a8602dd1b6a7b033f926c9053d,0,
Scripts/ILCE_fausses_petites_annonces/non-supervised.py,Scripts,.py,6888,d84d93bf9eaba516ce16ee1cabc509cadf1832b9ff8a4a39a4c25cffc2be5b87,0,
Scripts/ILCE_fausses_petites_annonces/performance_stats.py,Scripts,.py,7366,e4e3e1cf582e006abbdbd1d41d2e52597effd7954174488d3385f7515c0e62da,0,
Scripts/ILCE_fausses_petites_annonces/random_forest.py,Scripts,.py,10140,139a3c8ed658c2f475c0926c53ceae66ccd56b7b655b53b949c46f385f531639,0,
Scripts/ILCE_fausses_petites_annonces/scraped_cleaner.py,Scripts,.py,3902,3c35a86d8b2d16f44686964e0bdf91db6b72f3d8bbb3c41a499629240d06647b,0,
Scripts/ILCE_fausses_petites_annonces/supervised.py,Scripts,.py,10785,839fd1ed2503cbb01cf54befa0b499731b974306c1a44fe15b914d6feaf2ddfd,0,
Scripts/ILCE_fausses_petites_annonces.csv,Scripts,.csv,208034,bd3c7de9894be82bbd29076f102ec4843cf8ac464844fc8cd8a54c9c6f497efa,1,theory_original_alt
Scripts/ILCE_fausses_petites_annonces_2/ILCE_fausses_petites_annonces.csv,Scripts,.csv,679714,f84fed3820d35142c13206e621e0b0ba224666aa3d393edc1d8bf038cc747daf,1,case_dataset
Scripts/ILCE_fausses_petites_annonces_2/annonces_data.csv,Scripts,.csv,668577,79d2bef235c41906a0d2100ae6c5adafeaf9723069c1313ca45034ea9fc264cd,0,
Scripts/ILCE_fausses_petites_annonces_2/annonces_scraped.csv,Scripts,.csv,647376,afe9df38cf233eaf94156973f28fec45d129e168b5d4b37aa40364161ffb1182,0,
Scripts/ILCE_fausses_petites_annonces_2/annonces_statistics.csv,Scripts,.csv,828027,f1ec3424956b4e13ab15c4def0835ddbc018602deca267b361205fa25de900ab,0,
Scripts/ILCE_fausses_petites_annonces_2/annonces_stats.py,Scripts,.py,11722,5d7fa8499dbff07947292932cb7907aa0f1a5ff6aff6d59e0dda59f7a66bcd55,0,
Scripts/ILCE_fausses_petites_annonces_2/cluster.py,Scripts,.py,2711,9f714e62dd271c4c4937ac2bc451679fd84dc09bcab19c1f024d6f56a7a2b731,0,
Scripts/ILCE_fausses_petites_annonces_2/courbe_ROC.png,Scripts,.png,31665,49e4352317d4afc3a76060a39d183669156e3c39de4c18f20759d6900e606361,0,
Scripts/ILCE_fausses_petites_annonces_2/f1_score.png,Scripts,.png,15678,b76869330bf9b3394ed905ea43e2cfed2cb2e58aea76360a8aa28435640cf292,0,
Scripts/ILCE_fausses_petites_annonces_2/importances_caracteristiques.png,Scripts,.png,28817,e2f698bfa5b316d9ebfea3d9ea601295454880e300a85c41fb91f60fffde0463,0,
Scripts/ILCE_fausses_petites_annonces_2/matrice_de_confusion.png,Scripts,.png,13596,efda23c55d33c5db70f6876af4baab22bda143688aa351cfc543848531c9d320,0,
Scripts/ILCE_fausses_petites_annonces_2/non-supervised.py,Scripts,.py,6888,d84d93bf9eaba516ce16ee1cabc509cadf1832b9ff8a4a39a4c25cffc2be5b87,0,
Scripts/ILCE_fausses_petites_annonces_2/performance_stats.py,Scripts,.py,7366,e4e3e1cf582e006abbdbd1d41d2e52597effd7954174488d3385f7515c0e62da,0,
Scripts/ILCE_fausses_petites_annonces_2/random_forest.py,Scripts,.py,10107,b9a022ef650e09d96c7c3c66b7715b8f8fa07c02e0e88bb35f4d6cbd719c9ea7,1,case_script
Scripts/ILCE_fausses_petites_annonces_2/scraped_cleaner.py,Scripts,.py,3902,3c35a86d8b2d16f44686964e0bdf91db6b72f3d8bbb3c41a499629240d06647b,0,
Scripts/ILCE_fausses_petites_annonces_2/supervised.py,Scripts,.py,10785,839fd1ed2503cbb01cf54befa0b499731b974306c1a44fe15b914d6feaf2ddfd,0,
Scripts/ILCE_fausses_petites_annonces_data.csv,Scripts,.csv,96833,5d690b9e6238de4c70583240f1890df5f1d10c57c00e5165b2a7526d03a93566,0,
Scripts/ILCE_fausses_petites_annonces_data_cluster_plot.png,Scripts,.png,82166,591c172f31196a6bdf354211c2e7ff0c11fbfc84536f7f07df8cf51065ffdbed,0,
Scripts/ILCE_fausses_petites_annonces_data_cluster_stats.csv,Scripts,.csv,224,531062325757a928aa459d9aae805fcc5d4678aa0e662473dde552215a872517,0,
Scripts/ILCE_fausses_petites_annonces_data_clustered.csv,Scripts,.csv,110472,d3a960650040d79016ee82aeec8acaeac915a348d7157f2e4fd003728e4b7012,0,
Scripts/ILCE_fausses_petites_annonces_data_nouvelles_annonces.csv,Scripts,.csv,12154,eb266c4e2b2da3917b6920722c4655f77c6ddb486939dd2c359b380f65c19796,0,
Scripts/ILCE_fausses_petites_annonces_data_resultats_predictions.csv,Scripts,.csv,8310,fd00b1a834a4c5e3ec933838edc91c57ff31514614d646a0f42d48978c5aa05f,0,
Scripts/ILCE_fausses_petites_annonces_data_statistics.csv,Scripts,.csv,105434,492d461db20548dd80bf17abbd61693793c5e2cca21a508ffd30af011c5d8723,0,
Scripts/ILCE_fausses_petites_annonces_statistics.csv,Scripts,.csv,134436,937ebbf8901e02a6273ccac5c2d6de2415704d1d206f888d35f9f5187529ed09,0,
Scripts/KNN_confusion_matrix.png,Scripts,.png,32959,231a03d35739eb2c2bcd89b436dd620ed0cee75566deb17183147c425e197f0f,0,
Scripts/MySQL_processing.py,Scripts,.py,1275,e2761f4bddc4f948450a84f3b7c2acc5a0318d0e25d6294de0c87fb01430230c,0,
Scripts/Random Forest_confusion_matrix.png,Scripts,.png,34525,037db7c75617b10e47f996e2c08e3b38038f1b0631810f508fc35a41c21a0d7d,0,
Scripts/barplot_redundancy.png,Scripts,.png,22287,3695d1d38ac1186f94cc2f5b9bdf3139267319ce60b0246cca73ab84d1022d86,0,
Scripts/best_model_rf.pkl,Scripts,.pkl,1239353,8e9aeff6f4efc593f440437da05e1d46ede8149f22b87fe26b38d6f9b77a5519,0,
Scripts/boxplot_market_sales_rate.png,Scripts,.png,22439,00f88464495aeeaf46c172082238b35a21343573eea3b8a179060369e6f90dd8,0,
Scripts/boxplot_prices.png,Scripts,.png,18343,0d0c1dbde0d6e4e040524d142e384f9d547397d205a2934dddff46854aa93e7b,0,
Scripts/courbe_ROC.png,Scripts,.png,29342,9ded874984bf47414d6df1a3a8fc2120045f159ed778d7464b0260f3ccbc32aa,0,
Scripts/data_transformer_mysql.py,Scripts,.py,1574,407c60752a3d1047e4ce18a3ab758b355927ce9749e7e5fed9a62ec5b04cd447,0,
Scripts/facebook_iphone/ILCE_fausses_petites_annonces.csv,Scripts,.csv,203331,c8f63d27fe8c698b30385b2c6d023c206824ab0d6ce5b0f582b1cc453ecbc7c6,0,
Scripts/facebook_iphone/ILCE_fausses_petites_annonces_data - Copie.csv,Scripts,.csv,106852,f3b1fead8684f792cca244ffd395bcea8ac5115da26686ca989845d5e0224328,0,
Scripts/facebook_iphone/ILCE_fausses_petites_annonces_data.csv,Scripts,.csv,903588,61b21e0d9989ac4190fd352af0c8e64d1fa54927c1d9427198e8a57083af2f26,0,
Scripts/facebook_iphone/ILCE_fausses_petites_annonces_data_statistics.csv,Scripts,.csv,1001879,a59f36b3767548ebc85cdeffc81cd0bf667ac955b95ec66a3c1647ef99840eb3,0,
Scripts/facebook_iphone/cleaner.py,Scripts,.py,1977,eb396aa257b37c0da7031e65c7a0b0ef0117092890861cb8a97c957fdb546348,0,
Scripts/facebook_iphone/facebook_marketplace_data.csv,Scripts,.csv,202986,d1aeb1cd2091ae348cf74c63611c5743c494f77f47dec38bcc3b3a7c6e45c8ff,0,
Scripts/facebook_iphone/facebook_marketplace_data_cleaned.csv,Scripts,.csv,202226,d7116219ea79f271de8cc15ea2a4c8bbb4ebdd539d08f031d24854923ec2b1e8,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces - Copie.csv,Scripts,.csv,835839,2498c4691abc62e7c70ffeea95b865f177c2d96502a4dcd32f92e06271e6c872,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces.csv,Scripts,.csv,750035,ddd36b34133e684fafbde78ae8d72ecc7014c2d48905a58b7dd35c9004aa2b23,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned - Copie (2).csv,Scripts,.csv,1316013,b53c5e1ca7802b9840ea4362bd614a7d002e0e95a30e73c2b635e5c20954b10b,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned - Copie.csv,Scripts,.csv,514829,daff020d556c18637171ad2d36950aa1fe04946c98bde859046058585a997365,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned.csv,Scripts,.csv,723992,16badb4458a9ae2e19edcd30905cd4b3f0a0d209b52417deb0622dd0fb8d5b9b,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned_final - Copie (2).csv,Scripts,.csv,647377,88209f578fccadb4f14a493d7a3e6a474c1d4873e9d841ee9e4fccd225dd8893,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned_final - Copie.csv,Scripts,.csv,647377,88209f578fccadb4f14a493d7a3e6a474c1d4873e9d841ee9e4fccd225dd8893,0,
Scripts/facebook_iphone/facebook_marketplace_scraped_annonces_cleaned_final.csv,Scripts,.csv,865889,827871577f55344ea8784ffb80e762083e126ac9d7924109cd1e433afeb57f17,0,
Scripts/facebook_iphone/fausses_annonces_cluster_4.py,Scripts,.py,2722,6ee4403ff8922bac3f484e430f6f02f1385a2d7e4ce7068bf3bf74a14ec65b0e,0,
Scripts/facebook_iphone/fausses_annonces_data_cleaner_1.py,Scripts,.py,3658,15ad1c939abcdb26a33bde865426769ff67621f13c0bce4c24dfa25a87ee34cd,0,
Scripts/facebook_iphone/fausses_annonces_data_parser_2.py,Scripts,.py,9292,5ed8ac578f2f34686caef2f7dfdb8490cc81b79cf2d9ed96c09dfda3510767e5,0,
Scripts/facebook_iphone/fausses_annonces_data_statistiques_3.py,Scripts,.py,6810,64ca3bea80fa2fae7d56bae0f1e60368dbdd112a3fa74fd1b33c59d9621752b3,0,
Scripts/facebook_iphone/fausses_annonces_detect_fraud_non-supervised_6.py,Scripts,.py,6893,87914d181a13477035953d760fd53ff74521d6087fbc73047acfe4b89b019d0f,0,
Scripts/facebook_iphone/fausses_annonces_detect_fraud_supervised_5.py,Scripts,.py,10790,9edb67bc28057864e31bd70b37bc444296118e0ba65a30359699dc061847c300,0,
Scripts/facebook_iphone/py.py,Scripts,.py,1275,e2761f4bddc4f948450a84f3b7c2acc5a0318d0e25d6294de0c87fb01430230c,0,
Scripts/facebook_iphone/scrapper_facebook_annonces.log,Scripts,.log,1722896,dddfcaf158ebff0d6ea96ce28ab19f0fb6741a96b76f4c72f849616aef01f644,0,
Scripts/facebook_iphone/scrapper_facebook_annonces.py,Scripts,.py,9244,50996f122399ce5db169962c7c093377c527469783126a0d7c2f9796108c9687,0,
Scripts/facebook_iphone/scrapper_facebook_produits.log,Scripts,.log,222,1e22149e844a535d4403c0fc680e34c5e33c36e90d070025ec7edfc72a5b0af5,0,
Scripts/facebook_iphone/scrapper_facebook_produits.py,Scripts,.py,7464,93f653472ae25828f8d695952d91c9dcee6c22b20029d5dbcb1bbb2c7b8a14ef,0,
Scripts/facebook_marketplace_data.csv,Scripts,.csv,4287,dc882f297e114fdb5758c75c214d2f95d0f23eec0d20dc367df2edc243e6f999,0,
Scripts/facebook_marketplace_data_cleaned.csv,Scripts,.csv,3744,571bdc91043d564eba4e56609fa2e3002ffe3c323f71c0c3cc526ffa80da26d4,0,
Scripts/facebook_thermomix/ILCE_fausses_petites_annonces_data.csv,Scripts,.csv,105318,0121414e1420840cad29f1fb8898cfdd8af5c00d7b4f7d3ed87749fe7b8c3391,0,
